"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Indonesia","IDN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.001099953","0.001248931","0.002733271","0.003739372","0.00522915","0.007368035","0.010130254","0.013492764","0.019222694","0.028421554","0.040831947","0.108515907","0.285399813","0.457970991","0.525057963","1.078418633","1.756173957","3.076348345","5.440891607","8.478396795","13.70874711","20.89708826","28.01943927","40.43198063","60.01372486","68.9204184","87.79014493","102.4626496","114.218131","125.3581426","128.7844341","132.5524815","149.1275754","",
"IDA only","IDX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000640976627376958","0.00272064495973696","0.00552084277237891","0.00986954209038031","0.0194031887466328","0.0384249539122658","0.0856248849973095","0.17136831529892","0.368922951149617","0.705694619356764","1.23458798138792","2.07821379105289","3.49513926188778","5.90628998242214","10.7599606944309","17.2192594149005","24.4769918959456","30.2307662004957","37.098009831172","45.8819622037383","52.2390493014142","59.3135340845066","66.6106035719758","71.8552108094917","71.9735170649923","",
"Isle of Man","IMN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008022562","0.033701672","0.089033266","0.118621095","0.183832581","0.343205051","0.617271781","1.207386542","3.080125045","4.701852372","7.997206759","14.52388234","20.1553755","29.53103968","44.12009108","62.39006487","73.19803895","69.92238977","70.78318167","74.48376991","78.06172564","86.95018782","",
"Not classified","INX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.008488811","0.042391059","0.098241297","0.178311341","0.38465744","0.707977634","0.90457037","1.239692939","1.713445217","2.453545736","4.37561861","7.932034067","14.8509496","25.52193159","44.70952009","64.69946298","76.82678973","76.22193286","87.26760636","94.47377374","102.6935533","110.9801131","115.8530739","116.0047081","106.6677293","105.2358099","108.479355","109.5672317","105.4810788","105.0302095","103.7054863","103.6471191","",
"Iran, Islamic Rep.","IRN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015419914","0.026298054","0.09760113","0.382047218","0.612075354","0.756224827","1.460445511","3.12208672","3.365177521","5.033143273","7.319761151","12.13146655","21.67657012","41.45707252","59.17901883","71.4616386","72.58942289","74.30366228","76.09808684","84.24610052","87.79273111","93.38482985","100.0746506","",
"Iraq","IRQ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.079244744","0.308171977","2.151945659","5.599581693","33.30009751","48.78540241","59.56201784","66.69344323","75.13766061","80.15512761","81.62784646","96.10477428","94.9127868","93.82749352","82.18155372","",
"Iceland","ISL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","1.082143808","2.0286227","2.612166066","3.129423239","3.928108935","5.007634418","5.868139056","6.634957295","8.246726037","11.54703239","17.32947288","23.96205251","37.8418394","62.00750065","76.41724807","87.35284592","90.76740239","96.46287833","98.94191084","95.40447185","100.4087225","106.9324528","108.897393","108.2570649","107.2427541","106.8414418","108.054513","108.1111263","111.0801927","114.0145756","118.0121358","",
"Israel","ISR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.338729821","0.495518787","0.75107401","1.293391516","2.583802439","8.354980904","19.09479005","29.70554874","37.24716556","48.88595196","73.16613652","89.73880798","100.9785288","104.2462475","111.6505837","117.4648609","124.3388396","128.454728","126.3854986","124.0341367","122.7836679","121.9782701","120.6843884","122.8478352","121.4506526","133.4675501","131.6662255","",
"Italy","ITA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.011299642","0.015920152","0.029097369","0.059145464","0.116270531","0.468047382","0.999024175","1.376232801","2.120206352","3.932290383","6.886434446","11.27907186","20.63367341","36.04026526","53.2698128","74.13388725","89.59054415","94.25849261","98.10254268","107.6937662","121.8642226","136.121113","150.962827","150.8856458","149.5058395","154.7970088","158.145883","159.6276155","158.8172931","147.2315035","143.4217413","140.4254958","",
"Jamaica","JAM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.102780276","0.318010492","0.62934611","1.069988634","1.833349512","2.198589265","2.62987066","3.102606933","5.643288716","14.21072341","22.9496504","47.39667326","59.5500915","68.93370547","73.87598526","84.36418744","99.12039649","100.164076","108.2941099","116.0682988","106.9237357","98.04968759","102.2381648","107.3835311","111.514583","115.5722826","",
"Jordan","JOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.042847108","0.041317981","0.039058232","0.036805421","0.034812194","0.27406405","0.541761443","0.989408624","1.780031019","2.519897737","8.158384017","17.90295067","24.87463731","26.59397758","31.89416724","59.88643393","79.99969054","84.36638062","89.88973816","97.2992605","102.5632445","111.1631725","128.1735327","141.7962745","147.803889","179.4330122","196.3111358","",
"Japan","JPN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0.011363484","0.016824553","0.022941813","0.033852133","0.051504866","0.078913191","0.124583309","0.200018213","0.401833216","0.710088407","1.123129273","1.390274425","1.723586246","3.490181339","9.408600615","21.56058437","30.59119313","37.76545041","45.30199511","53.12376978","59.39257273","64.25260095","68.48920048","72.15580043","75.98436507","78.51905384","84.35360774","86.70710553","91.31743648","96.80752449","104.2742326","110.9073543","116.3154258","122.1577296","126.5421967","129.7529409","",
"Kazakhstan","KAZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002539553","0.029582694","0.063930025","0.074254448","0.199889072","0.337203384","1.353628011","3.997457287","7.023092365","9.023272289","16.42011664","35.83356656","51.0647485","80.03793182","95.77525322","108.3821491","121.867001","156.7946524","185.8215629","184.6947548","172.1913053","156.8789431","149.9946399","",
"Kenya","KEN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004393508","0.004497055","0.007471468","0.008312034","0.010026174","0.023379915","0.03621275","0.077946501","0.407236044","1.867625738","3.597282273","4.69188758","7.309274576","12.88773918","19.96957736","30.06283272","42.04847839","48.62445283","61.03491308","66.8146089","71.17433333","71.76404552","73.84324808","80.67820274","81.28155256","",
"Kyrgyz Republic","KGZ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.027985829","0.052542783","0.181640211","0.541281538","1.06095982","2.760361261","5.247235178","10.74198875","24.82981805","42.23224718","65.30377271","85.22197941","98.89869621","116.1691884","124.1795305","121.4498189","134.4608681","132.7972052","131.3766535","",
"Cambodia","KHM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.047730546","0.098166222","0.13092897","0.208266253","0.29445528","0.524974387","0.745096324","1.068055124","1.791593179","2.989928034","3.853206909","6.551636708","7.95123006","12.70116666","18.79147363","30.39341867","44.31490591","56.74071111","94.18821019","128.5272115","133.8902393","132.7337981","133.0003478","124.9438457","",
"Kiribati","KIR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.027493814","0.245769689","0.362371358","0.468781524","0.576929801","0.602030422","0.6915085","0.718486095","0.761258469","0.802989261","1.054496373","10.29063487","10.83965092","13.89219144","17.85962336","19.54060048","28.8622501","38.8423097","51.3107566","",
"St. Kitts and Nevis","KNA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0.691387615","0.467129999","0.991191908","1.557701722","2.634814685","4.544077552","10.65325777","46.14190734","59.89136945","103.7872159","102.3623628","127.7784381","145.7640383","145.9473043","152.8117359","145.3625569","141.8333831","142.0900149","118.6369527","131.8423144","136.8702304","",
"Korea, Rep.","KOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","","","0.017267895","0.024659515","0.048365199","0.093357413","0.186178272","0.383052472","0.62196189","1.071053458","2.164843483","3.675661704","7.078148774","15.21163954","30.81749792","51.2497731","58.32541383","62.87887506","69.71267379","72.09806317","78.17313661","81.52202954","84.99862058","93.26624778","95.27662025","99.54168558","104.7742463","107.7446102","109.4316142","110.9984678","115.7099812","118.4619172","122.6505247","",
"Kuwait","KWT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.450163596","0.744799425","0.87176792","1.092645669","1.006663838","2.15037524","2.699075329","3.656986692","5.17054703","7.414872617","9.529321669","12.83619367","14.51624891","16.49797487","24.97074069","44.32587231","59.90532323","67.09655714","80.79191756","60.18706501","48.79420214","55.82934104","55.50663695","91.87085234","133.0114856","157.9080265","156.8991317","190.2883477","218.4302852","163.1505451","146.5511282","",
"Latin America & Caribbean (excluding high income)","LAC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000826076051535939","0.00355697395306866","0.0211433382358477","0.0522487222988211","0.117764266679191","0.211647815058473","0.429744707400829","0.733063094833296","1.25530036929569","2.47637755873494","4.01294604584738","7.42537830025595","11.6585523474083","15.162025853755","17.97096484637","22.2307763507962","30.594673159249","42.065441565254","52.9680058643412","65.7106013208219","78.6914340497683","86.8435842468853","95.505565496284","104.033888420567","108.470566098802","114.313459556763","113.659047075186","109.844786243385","108.31541588681","",
"Lao PDR","LAO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006447558","0.007349983","0.013154732","0.031592094","0.076003812","0.096434494","0.124074727","0.227966538","0.235344074","0.540111284","0.994726112","1.998106804","3.582856417","11.35500253","17.12308321","24.58574175","32.93844548","51.6059112","62.59497573","84.04519396","64.70225602","68.13586427","66.99333256","53.0961079","55.39316947","",
"Lebanon","LBN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.955949187","6.447444858","12.08968939","16.2266451","19.8624769","22.96484493","22.83637122","22.04753436","21.55653896","22.9512438","24.92075854","27.11958337","30.43615738","34.08910658","56.28348894","65.96644347","77.19001676","80.80708333","80.56367407","88.34778452","92.16457338","96.37083293","",
"Liberia","LBR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.051867794","0.066694011","0.162830754","1.512376521","2.963283483","4.893286594","8.272298053","15.9839014","23.26963112","28.39406088","39.69964553","49.52909493","56.79362644","59.40217188","73.35344914","81.09358204","83.09673035","",
"Libya","LBY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.20307261","0.399262164","0.589050841","0.772769907","0.950809491","1.310765939","2.342044756","9.07935355","35.74971624","69.06848267","77.82628758","125.5633801","159.8519698","180.4452926","163.847587","155.7690861","165.0449946","135.8782317","154.2972386","119.7847459","",
"St. Lucia","LCA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0.360727513","0.680087051","0.939837005","1.059644754","1.241294605","1.483172441","1.592874118","1.701859439","8.933508929","61.1995104","61.78881684","63.87637766","62.98536306","86.39486568","101.3378953","108.2979452","111.7335693","120.7836181","119.4227898","116.3436164","102.5888082","101.516192","94.81554638","",
"Latin America & Caribbean","LCN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.000949021426540345","0.0028520406926372","0.00722397814790829","0.0282541569717473","0.0658683727868734","0.140697680884024","0.242449662225832","0.473334677151323","0.809949041208102","1.34786391099466","2.54357452503907","4.17079437302073","7.7550660330822","12.1439013786095","15.9073123837718","18.8118515775683","23.0821661960456","31.5383699027952","42.8960681582933","53.9706359875989","66.5577837967861","79.2353953788055","87.4396713751451","96.3719346232713","104.935890510828","109.441401220538","114.985070411431","114.386153730883","110.608829649044","109.074846331383","",
"Least developed countries: UN classification","LDC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000458791968424917","0.00261160576935879","0.00509522908560732","0.00901957388240413","0.0158221764824902","0.0294805739473652","0.0645772600223393","0.118900828166994","0.265031502773865","0.53073232570741","0.99669592614052","1.67881429947195","2.82036413348151","4.97463950124703","9.11276324164551","15.0609149429278","21.630022925881","26.4728626503089","33.0857967361671","42.1623006094348","48.5426461809561","55.8022954526548","63.0929257758183","67.9250292476768","67.6731644256523","",
"Low income","LIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.89267525813813E-05","0.000279804258847318","0.000884608191466163","0.0053825122923714","0.010084563590357","0.0212517092508881","0.0559056810442708","0.141493567431599","0.328224203235332","0.584093464290623","0.98802792203359","1.76273423014199","2.69873940928301","4.01120690934305","6.97229910948587","11.5344327255159","17.7377444841672","22.5487313758443","28.6828441674972","35.9525731584193","41.8855128871939","49.0504068062788","54.6797257539522","60.034722066647","60.1564363824298","",
"Liechtenstein","LIE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","23.27241133","27.54315094","30.21787085","32.86034354","33.712782","73.22574031","74.03106402","79.16810593","82.09146968","90.66783732","95.55393176","97.62628657","98.28349945","101.5994284","98.42863378","104.0677048","109.2971985","109.3136862","116.3963104","",
"Sri Lanka","LKA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00583007","0.010266433","0.014909799","0.081953185","0.161302474","0.281311331","0.386704011","0.62189487","0.937791896","1.372850693","2.282674554","3.50715883","4.835730796","7.144934955","11.20278283","16.84991212","26.87761576","39.32382822","54.18660423","79.14612039","83.62395495","87.54590803","91.63310875","95.49632054","103.1578481","110.5858631","118.4947757","",
"Lower middle income","LMC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.00010381986614884","0.000118075356464041","0.000257647020785272","0.000510972492372203","0.000678399438799448","0.00094681493563276","0.00148485303034297","0.0040420050545855","0.00632717153142071","0.0117151701079631","0.0197174388253165","0.050625056091612","0.110366109993907","0.194500328518312","0.269791809919074","0.500428128026868","1.06871061947935","1.99399596322882","3.11095345837059","5.13072591648806","8.18064095210654","13.1615037710314","21.4311357727476","30.883121776129","42.6605460895853","53.9829354683885","67.5992261619562","77.9395168421561","80.6090256941538","83.6745450264082","87.9202931856054","90.0296871133902","95.3333374227709","",
"Low & middle income","LMY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","4.59793299781121E-05","5.25246920102938E-05","0.0004174213637996","0.000947226304105226","0.00178554744162783","0.00334675858788861","0.00757044384116397","0.0152358645937254","0.0307600058273714","0.060554198796984","0.127114587858506","0.24874249592436","0.438453944945731","0.797428467364914","1.28535724738219","2.30411507413924","4.18317591397956","6.55188563268536","9.14638492289667","12.4673664910007","17.3045052644402","23.738509610135","31.6733778683065","40.6058775820847","50.7742169871526","60.0537305600528","70.0768151982935","78.5835806551077","83.2315124565412","88.3946173278023","91.9602919591941","93.3745262010422","96.8897146322963","",
"Lesotho","LSO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.070930875","0.19426324","0.539687716","0.65231182","1.163652036","3.045685279","7.316571262","6.633286935","10.26206811","12.97020943","18.44519698","24.66811263","30.07891192","33.21820036","49.15315236","60.72157105","75.30007872","86.30152835","101.9679515","100.9445238","106.574927","",
"Late-demographic dividend","LTE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0.000141988964883445","0.000213874108027711","0.000291527643961553","0.000487263263043776","0.00206346166536914","0.0036933061829813","0.00569134406657805","0.00970265892086011","0.0165480265821986","0.0282532228000487","0.052389651766371","0.108085637054789","0.222997003901944","0.459960084635545","0.798047378551333","1.41335038754423","2.30876611704853","4.07846345458873","7.33409261725812","11.7651910805965","16.6816847346823","22.1948353043098","29.7048828081074","37.8368875432887","45.6034520816892","55.1077101672303","65.2273597200323","74.367739916708","82.9505089582753","90.6184192126057","98.2859519598814","105.149246729588","108.962047963813","107.397019834343","110.382598096506","",
"Lithuania","LTU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007237018","0.033825344","0.123604654","0.407791561","1.413556028","4.614134791","7.519752997","9.402616646","14.97807884","29.40820126","48.09591311","62.22474478","91.53684127","132.4531715","145.6770199","153.9793573","159.7881851","159.9465566","159.3953899","162.221828","165.055831","151.3449586","141.8611987","139.5163805","140.7098117","",
"Luxembourg","LUX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.01090251","0.079204698","0.101055831","0.144873303","0.176060533","0.215825454","0.294804301","0.286150081","1.280710464","3.204244164","6.575491484","10.8694602","16.0027049","30.64574459","48.5058015","69.54055275","92.94015273","106.6458636","120.5827345","104.0863873","111.3909232","152.9357005","143.7137566","145.0821859","144.5446442","143.1426406","148.1506658","145.3599468","148.6426713","149.4892513","148.5105686","147.8367286","",
"Latvia","LVA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.039328979","0.14794034","0.331189288","0.603017378","1.159335396","3.166808235","6.935166587","11.45715573","16.92073434","28.00633094","39.58103986","53.30713618","68.06697415","84.02031102","99.37820811","102.3002948","107.4991886","109.0545685","110.3123196","111.3637843","127.6857527","124.7611955","116.7991354","127.5007249","131.1592991","",
"Macao SAR, China","MAC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.389132974","0.620456725","1.31182947","2.782696619","3.930750232","5.473693346","9.004941537","11.05246144","12.82549129","19.60650414","27.75920912","32.65795646","44.3925767","62.17223911","80.76816408","94.3097906","113.800948","132.6253418","161.052988","183.7526205","198.8777206","209.9151556","247.7116047","289.7820156","304.0821011","322.5915365","324.4408131","332.0907008","",
"St. Martin (French part)","MAF","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.000257953","0.000442292","0.002891162","0.003663631","0.005969421","0.012581316","0.025865041","0.05220786","0.109979867","0.157659667","0.269510477","0.416387264","1.30109029","8.157401485","16.44227749","21.14761119","24.87540363","31.27322579","41.13733424","52.6556339","65.31204171","73.70564595","80.92564452","101.074253","114.019338","119.9722162","128.5252097","131.713056","126.8723216","120.7233508","",
"Monaco","MCO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.815780742","8.41139927","9.788273616","17.43566562","23.04589975","36.40574928","41.1385438","43.4119884","44.18834579","45.55171041","45.74435817","47.23205182","50.8489115","53.26602462","58.26407334","61.64882587","63.33645426","63.54729271","85.3144038","88.3339099","93.74322645","88.46477171","88.77870564","86.25718875","",
"Moldova","MDA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000322649","0.02135537","0.051537046","0.165808961","0.431908228","3.384313924","5.56850887","8.521582045","12.21462166","20.55923738","28.92959183","36.55327717","51.2664194","66.64125769","59.27754616","71.38468703","90.80797013","101.9890274","106.0114063","107.9952216","108.0396517","110.9931725","",
"Madagascar","MDG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002300657","0.009663613","0.016567447","0.028612824","0.08643535","0.234242473","0.40072885","0.908488031","0.974006438","1.644891137","1.879643651","2.789819618","5.555513652","11.44808924","24.26502318","30.65911646","36.5839289","40.04243013","39.37666576","36.90806976","41.20948014","44.12458392","41.78842306","",
"Maldives","MDV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007978967","0.503224145","0.613040275","1.094011725","2.800417973","6.800683884","14.81875767","23.11105239","38.71591939","68.42621717","89.50813176","101.719445","138.8041154","143.2052806","151.783883","159.7911219","165.6257202","181.1940074","189.3831136","206.6562192","222.9852803","",
"Middle East & North Africa","MEA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0.00127058175607726","0.00188419305465082","0.00253045501950665","0.00411408138897742","0.0103905661936556","0.0158454694612332","0.0179831374025992","0.0260782895679318","0.0408520326902565","0.0600964012408741","0.0720526309255118","0.0989305113754311","0.148921585748563","0.346883772987831","0.71247088457905","1.21419931660128","1.70717974319315","2.47659139244763","4.6166473475953","7.61960652199973","10.3769716705917","13.4563587321748","18.6230873571004","28.6516251582053","41.0174777896499","56.764052784151","68.794138040174","82.7217700260992","92.9232654367367","99.6694846650857","104.889038674733","110.594345624182","111.281409520944","111.894596498123","111.23510717686","",
"Mexico","MEX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001815204","0.010079818","0.074266061","0.183067275","0.348322481","0.421293924","0.608553991","0.721767371","1.051320868","1.758956617","3.326889843","7.556565917","13.55289414","20.65462731","24.29476815","27.85371761","35.15321825","42.56115672","49.40875353","58.62729509","65.49948112","71.45817512","77.51826326","79.24118294","83.35070827","87.26009943","84.77302461","85.9885633","88.2255718","",
"Marshall Islands","MHL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.553611325","0.51744414","0.71015818","0.901406271","0.664458226","0.850679776","0.856962098","0.937068833","1.05826192","1.147462343","1.236701617","1.267816666","","","","","","","","","29.37163647","29.24914611","","",
"Middle income","MIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","4.94781386017487E-05","5.65628738592502E-05","0.000449512714563763","0.0010203919693393","0.00192427795002357","0.00360872001456876","0.00816698158656562","0.0164508369840554","0.0329574082989647","0.0649240052615609","0.136386093170759","0.269230541486256","0.474997771540465","0.864550264837316","1.39299043904664","2.49596576471549","4.52965207921112","7.09597257054138","9.90117442101906","13.4723723655466","18.6784577520418","25.6215476682159","34.0169947983316","43.493309407268","54.102880537705","63.8872879246569","74.4517992275099","83.1622609373395","87.7394223151971","92.749627490342","96.1519159091348","97.1798285070308","101.145362778264","",
"Macedonia, FYR","MKD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.053564006","0.620679856","1.494548007","2.395345854","5.640386155","10.81183556","17.61178072","37.29216586","47.25448381","54.11398038","60.36108494","85.5869447","93.74690592","92.50951414","102.4359533","105.1967071","106.1686238","106.1738133","105.5019507","98.78307513","100.6936412","",
"Mali","MLI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012871175","0.030035121","0.046054694","0.064015263","0.10133933","0.227184768","0.422451786","2.203465197","3.51562473","6.381119979","12.27489738","19.8881407","26.17209427","32.89656779","53.19893999","75.06504419","98.37926527","129.0669372","149.0691312","139.6118556","120.3134276","",
